51;260;en;artikel_010;"  egelsbach    silvaner muschelkalk trocken 2015 - bickel-stumpf ein auf muschelkalkboden gewachsener weisswein mit viel birne apfel und etwas melone reife art leicht cremig und mit langem nachhallsilvaner muschelkalk trocken 2015 - bickel-stumpf - weinart weisswein land deutschland allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 28 gesamtsaeure ca  in gl 61 qualitaetsklassifikation  praedikate vdportswein qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 1-2 tagen   426018e12 x1217x andere x1235x germany"
52;260;de;artikel_010;"  egelsbach    nussdorfer herrenberg riesling qualitaetswein halbtrocken 2014 - markus pfaffmann der nussdorfer herrenberg riesling von markus pfaffmann verwoehnt mit einem kuehlen mineralischen bouquet und einem saftigen frischen fuelligen und leicht schmelzigen gefuehl am gaumennussdorfer herrenberg riesling qualitaetswein halbtrocken 2014 - markus pfaffmann - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 1-2 tagen   426008e12 x1217x andere x1235x deutschland"
52;260;en;artikel_010;"  egelsbach    nussdorfer herrenberg riesling qualitaetswein halbtrocken 2014 - markus pfaffmann der nussdorfer herrenberg riesling von markus pfaffmann verwoehnt mit einem kuehlen mineralischen bouquet und einem saftigen frischen fuelligen und leicht schmelzigen gefuehl am gaumennussdorfer herrenberg riesling qualitaetswein halbtrocken 2014 - markus pfaffmann - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 1-2 tagen   426008e12 x1217x andere x1235x germany"
53;260;de;artikel_010;"  egelsbach    chardonnay 10 l 2014 - mcgregor dieser reinsortige chardonnay umschmeichelt die nase mit fruchtig exotischen aromen am gaumen ueberzeugt er mit einer eleganten und feinen saeurestrukturchardonnay 10 l 2014 - mcgregor - land suedafrika allergene weitere inhaltsstoffe enthaeltsulfite      neu    390 eur lieferbar in 3 tagen   600663e12 x1217x andere x1235x deutschland"
53;260;en;artikel_010;"  egelsbach    chardonnay 10 l 2014 - mcgregor dieser reinsortige chardonnay umschmeichelt die nase mit fruchtig exotischen aromen am gaumen ueberzeugt er mit einer eleganten und feinen saeurestrukturchardonnay 10 l 2014 - mcgregor - land suedafrika allergene weitere inhaltsstoffe enthaeltsulfite      neu    390 eur lieferbar in 3 tagen   600663e12 x1217x andere x1235x germany"
54;260;de;artikel_010;"  egelsbach    rosso  bianco cabernet sauvignon 2014 - francis ford coppola winery der seidig texturierte volle rosso  bianco cabernet sauvignon von francis ford coppola winery mit dem verfuehrerisch fruchtigen duftist ein musterbeispiel der weine von franics ford coppolarosso  bianco cabernet sauvignon 2014 - francis ford coppola winery - weinart rotwein land usa allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid      neu    390 eur lieferbar in 1-2 tagen   42509e12 x1217x andere x1235x deutschland"
54;260;en;artikel_010;"  egelsbach    rosso  bianco cabernet sauvignon 2014 - francis ford coppola winery der seidig texturierte volle rosso  bianco cabernet sauvignon von francis ford coppola winery mit dem verfuehrerisch fruchtigen duftist ein musterbeispiel der weine von franics ford coppolarosso  bianco cabernet sauvignon 2014 - francis ford coppola winery - weinart rotwein land usa allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid      neu    390 eur lieferbar in 1-2 tagen   42509e12 x1217x andere x1235x germany"
55;260;de;artikel_010;"  egelsbach    mineralschiefer riesling trocken 2014 - grans-fassian ein sehr mineralischer riesling mit einem duft nach grapefruit und apfel seine integrierte erfrischende saeure verspricht einen knackigen trinkspassmineralschiefer riesling trocken 2014 - grans-fassian - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite      neu    390 eur lieferbar in 1 tagen   403313e12 x1217x andere x1235x deutschland"
55;260;en;artikel_010;"  egelsbach    mineralschiefer riesling trocken 2014 - grans-fassian ein sehr mineralischer riesling mit einem duft nach grapefruit und apfel seine integrierte erfrischende saeure verspricht einen knackigen trinkspassmineralschiefer riesling trocken 2014 - grans-fassian - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite      neu    390 eur lieferbar in 1 tagen   403313e12 x1217x andere x1235x germany"
56;260;de;artikel_010;"  egelsbach    scheurebe buntsandstein feinherb 2016 - bickel-stumpf die scheurebe zeigt frische kraeuter kandierte grapefruit und etwas cassis fest strukturiert mit schlankem koerper ist dieser ausbalancierte weisswein sehr interessantscheurebe buntsandstein feinherb 2016 - bickel-stumpf - land deutschland allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 15 gesamtsaeure ca  in gl 66      neu    390 eur lieferbar in 1-2 tagen   426018e12 x1217x andere x1235x deutschland"
56;260;en;artikel_010;"  egelsbach    scheurebe buntsandstein feinherb 2016 - bickel-stumpf die scheurebe zeigt frische kraeuter kandierte grapefruit und etwas cassis fest strukturiert mit schlankem koerper ist dieser ausbalancierte weisswein sehr interessantscheurebe buntsandstein feinherb 2016 - bickel-stumpf - land deutschland allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 15 gesamtsaeure ca  in gl 66      neu    390 eur lieferbar in 1-2 tagen   426018e12 x1217x andere x1235x germany"
57;260;de;artikel_010;"  egelsbach    hole in the water sauvignon blanc marlborough 2016 - konrad wines der hole in the water sauvignon blanc von konrad wines ist ein harmonischer sauvignon blanc mit schoener textur frischer saeure und herrlicher frucht dieser neuseelaendische weisswein vereint die klassischen aromen der rebsorte im besten neuseeland-stil er ist frisch knackig gruen und saftig viehole in the water sauvignon blanc marlborough 2016 - konrad wines - weinart weisswein land neuseeland allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 550 gesamtsaeure ca  in gl 690      neu    390 eur lieferbar in 1-2 tagen   9421e12 x1217x andere x1235x deutschland"
57;260;en;artikel_010;"  egelsbach    hole in the water sauvignon blanc marlborough 2016 - konrad wines der hole in the water sauvignon blanc von konrad wines ist ein harmonischer sauvignon blanc mit schoener textur frischer saeure und herrlicher frucht dieser neuseelaendische weisswein vereint die klassischen aromen der rebsorte im besten neuseeland-stil er ist frisch knackig gruen und saftig viehole in the water sauvignon blanc marlborough 2016 - konrad wines - weinart weisswein land neuseeland allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 550 gesamtsaeure ca  in gl 690      neu    390 eur lieferbar in 1-2 tagen   9421e12 x1217x andere x1235x germany"
58;260;de;artikel_010;"  egelsbach    morillon classique 2014 - weingut skoff ein belebender wein mit einem charakteristischen und ausdrucksstarken bouquet von stachelbeere schwarzer johannisbeere und holunderbluete der gaumen erscheint engmaschig gebuendelt und mineralisch-wuerzig mit einem hauch von feuersteinmorillon classique 2014 - weingut skoff - land oesterreich allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid gesamtsaeure ca  in gl 110      neu    390 eur lieferbar in 1-2 tagen   912006e12 x1217x andere x1235x deutschland"
58;260;en;artikel_010;"  egelsbach    morillon classique 2014 - weingut skoff ein belebender wein mit einem charakteristischen und ausdrucksstarken bouquet von stachelbeere schwarzer johannisbeere und holunderbluete der gaumen erscheint engmaschig gebuendelt und mineralisch-wuerzig mit einem hauch von feuersteinmorillon classique 2014 - weingut skoff - land oesterreich allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid gesamtsaeure ca  in gl 110      neu    390 eur lieferbar in 1-2 tagen   912006e12 x1217x andere x1235x germany"
59;260;de;artikel_010;"  egelsbach    langhe arneis doc 2016 - cordero di montezemolo ein reinsortiger arneis mit einem intensiven und fruchtigen bouquet und einem sortentypischen harmonischen geschmacklanghe arneis doc 2016 - cordero di montezemolo - land italien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 300 gesamtsaeure ca  in gl 550 qualitaetsklassifikation  praedikate doc denominazione di origine controllata      neu    390 eur lieferbar in 1-2 tagen   80177e12 x1217x andere x1235x deutschland"
59;260;en;artikel_010;"  egelsbach    langhe arneis doc 2016 - cordero di montezemolo ein reinsortiger arneis mit einem intensiven und fruchtigen bouquet und einem sortentypischen harmonischen geschmacklanghe arneis doc 2016 - cordero di montezemolo - land italien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 300 gesamtsaeure ca  in gl 550 qualitaetsklassifikation  praedikate doc denominazione di origine controllata      neu    390 eur lieferbar in 1-2 tagen   80177e12 x1217x andere x1235x germany"
60;260;de;artikel_010;"  egelsbach    viognier lodi 2012 - delicato family vineyards - clay station vineyard der viognier lodi - delicato family vineyards - clay station vineyard besitzt eine wunderbare fruchtfuelle aus gelb fleischigen fruechten die perfekt mit der integrierten saeure harmoniert wunderbar frisch und knackigviognier lodi 2012 - delicato family vineyards - clay station vineyard - weinart weisswein land usa allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 1030 gesamtsaeure ca  in gl 580      neu    390 eur lieferbar in 1-2 tagen   501193e12 x1217x andere x1235x deutschland"
60;260;en;artikel_010;"  egelsbach    viognier lodi 2012 - delicato family vineyards - clay station vineyard der viognier lodi - delicato family vineyards - clay station vineyard besitzt eine wunderbare fruchtfuelle aus gelb fleischigen fruechten die perfekt mit der integrierten saeure harmoniert wunderbar frisch und knackigviognier lodi 2012 - delicato family vineyards - clay station vineyard - weinart weisswein land usa allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 1030 gesamtsaeure ca  in gl 580      neu    390 eur lieferbar in 1-2 tagen   501193e12 x1217x andere x1235x germany"
61;260;de;artikel_010;"  egelsbach    domaine lostal cazes estibals minervois aoc 2014 - domaines cazes der domaine lostal cazes estibals minervois von domaines cazes zeigt sich tiefrot im glas mit einem bukett von schwarzkirsche rote beeren und kraeutern am gaumen vollmundig mit fein strukturierten tanninen ein wunderbares beispiel fuer einen rotwein aus der aoc minervois in frankreichs sueden domaine lostal cazes estibals minervois aoc 2014 - domaines cazes - weinart rotwein land frankreich allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 060 gesamtsaeure ca  in gl 480 qualitaetsklassifikation  praedikate aoc appellation dorigine contrle      neu    390 eur lieferbar in 1-2 tagen   376008e12 x1217x andere x1235x deutschland"
61;260;en;artikel_010;"  egelsbach    domaine lostal cazes estibals minervois aoc 2014 - domaines cazes der domaine lostal cazes estibals minervois von domaines cazes zeigt sich tiefrot im glas mit einem bukett von schwarzkirsche rote beeren und kraeutern am gaumen vollmundig mit fein strukturierten tanninen ein wunderbares beispiel fuer einen rotwein aus der aoc minervois in frankreichs sueden domaine lostal cazes estibals minervois aoc 2014 - domaines cazes - weinart rotwein land frankreich allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 060 gesamtsaeure ca  in gl 480 qualitaetsklassifikation  praedikate aoc appellation dorigine contrle      neu    390 eur lieferbar in 1-2 tagen   376008e12 x1217x andere x1235x germany"
62;260;de;artikel_010;"  egelsbach    bertani ripasso valpolicella doc 2013 - bertani dieser rotwein zeigt sich in einem schoenen intensiven purpurrot und verbreitet ein harmonisches bouquet erinnernd an pflaume schwarzer johannisbeere und suesse gewuerzebertani ripasso valpolicella doc 2013 - bertani - land italien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 40 gesamtsaeure ca  in gl 56 qualitaetsklassifikation  praedikate doc denominazione di origine controllata      neu    390 eur lieferbar in 3 tagen   800833e12 x1217x andere x1235x deutschland"
62;260;en;artikel_010;"  egelsbach    bertani ripasso valpolicella doc 2013 - bertani dieser rotwein zeigt sich in einem schoenen intensiven purpurrot und verbreitet ein harmonisches bouquet erinnernd an pflaume schwarzer johannisbeere und suesse gewuerzebertani ripasso valpolicella doc 2013 - bertani - land italien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 40 gesamtsaeure ca  in gl 56 qualitaetsklassifikation  praedikate doc denominazione di origine controllata      neu    390 eur lieferbar in 3 tagen   800833e12 x1217x andere x1235x germany"
63;260;de;artikel_010;"  egelsbach    shiraz coastal region 2015 - laborie wine estate der aeusserst fruchtige und saftige laborie shiraz erinnert in der nase an rauch und gewuerzeshiraz coastal region 2015 - laborie wine estate - land suedafrika allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 223 gesamtsaeure ca  in gl 585      neu    390 eur lieferbar in 1-2 tagen   600232e12 x1217x andere x1235x deutschland"
63;260;en;artikel_010;"  egelsbach    shiraz coastal region 2015 - laborie wine estate der aeusserst fruchtige und saftige laborie shiraz erinnert in der nase an rauch und gewuerzeshiraz coastal region 2015 - laborie wine estate - land suedafrika allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 223 gesamtsaeure ca  in gl 585      neu    390 eur lieferbar in 1-2 tagen   600232e12 x1217x andere x1235x germany"
64;260;de;artikel_010;"  egelsbach    sangiovese igt duania igt 15 l magnum 2014 - farnese vini der sangiovese igt duania igt von farnese vini praesentiert sich granatrot mit intensiven und nachhaltigen fruchtig-weinigen noten er ist ein wein fuer jede gelegenheitsangiovese igt duania igt 15 l magnum 2014 - farnese vini - land italien allergene weitere inhaltsstoffe enthaelt ei oder eiweiss enthaelt sulfite und schwefeldioxid restzucker ca  in gl 550 gesamtsaeure ca  in gl 560 qualitaetsklassifikation  praedikate igt indicazione geografica tipica      neu    390 eur lieferbar in 3 tagen   801987e12 x1217x andere x1235x deutschland"
64;260;en;artikel_010;"  egelsbach    sangiovese igt duania igt 15 l magnum 2014 - farnese vini der sangiovese igt duania igt von farnese vini praesentiert sich granatrot mit intensiven und nachhaltigen fruchtig-weinigen noten er ist ein wein fuer jede gelegenheitsangiovese igt duania igt 15 l magnum 2014 - farnese vini - land italien allergene weitere inhaltsstoffe enthaelt ei oder eiweiss enthaelt sulfite und schwefeldioxid restzucker ca  in gl 550 gesamtsaeure ca  in gl 560 qualitaetsklassifikation  praedikate igt indicazione geografica tipica      neu    390 eur lieferbar in 3 tagen   801987e12 x1217x andere x1235x germany"
65;260;de;artikel_010;"  egelsbach    la granja 360 tempranillo garnacha cariena do 2015 - la granja 360 ein zauberhafter alltagswein der einen unverfaelschten trinkgenuss voll urspruenglicher sinnlichkeit bietetla granja 360 tempranillo garnacha cariena do 2015 - la granja 360 - weinart rotwein land spanien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid      neu    390 eur lieferbar in 1-2 tagen   8437e12 x1217x andere x1235x deutschland"
65;260;en;artikel_010;"  egelsbach    la granja 360 tempranillo garnacha cariena do 2015 - la granja 360 ein zauberhafter alltagswein der einen unverfaelschten trinkgenuss voll urspruenglicher sinnlichkeit bietetla granja 360 tempranillo garnacha cariena do 2015 - la granja 360 - weinart rotwein land spanien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid      neu    390 eur lieferbar in 1-2 tagen   8437e12 x1217x andere x1235x germany"
66;260;de;artikel_010;"  egelsbach    cuve clemens 2015 vdpgutswein qba trocken - schloss proschwitz eine feine cuve aus scheurebe elbling und mueller-thurgau mit elegant eingebundener saeure und koestlichen aromen von hellen beeren und exotischen fruechtencuve clemens 2015 vdpgutswein qba trocken - schloss proschwitz - land deutschland allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 42 gesamtsaeure ca  in gl 420 qualitaetsklassifikation  praedikate vdpgutswein      neu    390 eur lieferbar in 1-2 tagen   425037e12 x1217x andere x1235x deutschland"
66;260;en;artikel_010;"  egelsbach    cuve clemens 2015 vdpgutswein qba trocken - schloss proschwitz eine feine cuve aus scheurebe elbling und mueller-thurgau mit elegant eingebundener saeure und koestlichen aromen von hellen beeren und exotischen fruechtencuve clemens 2015 vdpgutswein qba trocken - schloss proschwitz - land deutschland allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 42 gesamtsaeure ca  in gl 420 qualitaetsklassifikation  praedikate vdpgutswein      neu    390 eur lieferbar in 1-2 tagen   425037e12 x1217x andere x1235x germany"
67;260;de;artikel_010;"  egelsbach    vulkangestein spaetburgunder qba trocken 2015 - weingut burggarten der vulkangestein spaetburgunder  von weingut burggarten ist ein besondersfrischer klarer und vor allem eleganter wein mit fruchtigen aromenvulkangestein spaetburgunder qba trocken 2015 - weingut burggarten - land deutschland allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 480 gesamtsaeure ca  in gl 520      neu    390 eur lieferbar in 1 tagen   426022e12 x1217x andere x1235x deutschland"
67;260;en;artikel_010;"  egelsbach    vulkangestein spaetburgunder qba trocken 2015 - weingut burggarten der vulkangestein spaetburgunder  von weingut burggarten ist ein besondersfrischer klarer und vor allem eleganter wein mit fruchtigen aromenvulkangestein spaetburgunder qba trocken 2015 - weingut burggarten - land deutschland allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 480 gesamtsaeure ca  in gl 520      neu    390 eur lieferbar in 1 tagen   426022e12 x1217x andere x1235x germany"
68;260;de;artikel_010;"  egelsbach    estate sauvignon blanc 2015 - klein constantia ein 100-iger sauvignon blanc mit gruenen noten und tropischen aromen in der nase die verbindung aus saeure frucht und mineralitaet am gaumen erschafft einen kraeftigen weinestate sauvignon blanc 2015 - klein constantia - weinart weisswein land suedafrika allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 130 gesamtsaeure ca  in gl 640      neu    390 eur lieferbar in 1-2 tagen   600388e12 x1217x andere x1235x deutschland"
68;260;en;artikel_010;"  egelsbach    estate sauvignon blanc 2015 - klein constantia ein 100-iger sauvignon blanc mit gruenen noten und tropischen aromen in der nase die verbindung aus saeure frucht und mineralitaet am gaumen erschafft einen kraeftigen weinestate sauvignon blanc 2015 - klein constantia - weinart weisswein land suedafrika allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 130 gesamtsaeure ca  in gl 640      neu    390 eur lieferbar in 1-2 tagen   600388e12 x1217x andere x1235x germany"
69;260;de;artikel_010;"  egelsbach    riesling nierstein pettenthal 2013 qualitaetswein trocken - weingut schaetzel ein spannender riesling qualitaetswein der kraeuterig und fruchtig duftet und einen kompakten dichten und breitschultrigen koerper zeigt leicht suesslich und mineralisch im mund lebendig erfrischend und direktriesling nierstein pettenthal 2013 qualitaetswein trocken - weingut schaetzel - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 89 gesamtsaeure ca  in gl 77 qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   426012e12 x1217x andere x1235x deutschland"
69;260;en;artikel_010;"  egelsbach    riesling nierstein pettenthal 2013 qualitaetswein trocken - weingut schaetzel ein spannender riesling qualitaetswein der kraeuterig und fruchtig duftet und einen kompakten dichten und breitschultrigen koerper zeigt leicht suesslich und mineralisch im mund lebendig erfrischend und direktriesling nierstein pettenthal 2013 qualitaetswein trocken - weingut schaetzel - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 89 gesamtsaeure ca  in gl 77 qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   426012e12 x1217x andere x1235x germany"
70;260;de;artikel_010;"  egelsbach    riesling nierstein heiligenbaum 2012 qualitaetswein trocken - weingut schaetzel ein interessanter riesling aus dem gebiet rheinhessen mit birne und apfel sowie steinobst leichte salzigkeit am gaumen von bester hang- und steillageriesling nierstein heiligenbaum 2012 qualitaetswein trocken - weingut schaetzel - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 115 gesamtsaeure ca  in gl 7 qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   426012e12 x1217x andere x1235x deutschland"
70;260;en;artikel_010;"  egelsbach    riesling nierstein heiligenbaum 2012 qualitaetswein trocken - weingut schaetzel ein interessanter riesling aus dem gebiet rheinhessen mit birne und apfel sowie steinobst leichte salzigkeit am gaumen von bester hang- und steillageriesling nierstein heiligenbaum 2012 qualitaetswein trocken - weingut schaetzel - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 115 gesamtsaeure ca  in gl 7 qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   426012e12 x1217x andere x1235x germany"
71;260;de;artikel_010;"  egelsbach    riesling nierstein hipping 2013 qualitaetswein trocken - weingut schaetzel ein feinsaeuerlicher riesing aus bester hang- und steillage stammend der nach stein- und kernobstfrucht mit zitrusnuancen duftet und sich am gaumen nachhaltig verhaelt langer fruchtiger abgangriesling nierstein hipping 2013 qualitaetswein trocken - weingut schaetzel - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 89 gesamtsaeure ca  in gl 77 qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   426012e12 x1217x andere x1235x deutschland"
71;260;en;artikel_010;"  egelsbach    riesling nierstein hipping 2013 qualitaetswein trocken - weingut schaetzel ein feinsaeuerlicher riesing aus bester hang- und steillage stammend der nach stein- und kernobstfrucht mit zitrusnuancen duftet und sich am gaumen nachhaltig verhaelt langer fruchtiger abgangriesling nierstein hipping 2013 qualitaetswein trocken - weingut schaetzel - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 89 gesamtsaeure ca  in gl 77 qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   426012e12 x1217x andere x1235x germany"
72;260;de;artikel_010;"  egelsbach    mencia vm adria bierzo 2008 - bodegas adri der mencia vm adria bierzo - bodegas adri zeigt sich von seiner besten seite der koerper die struktur und das aromenspiel harmonieren wunderbar miteinander und beschert unvergessliche momentemencia vm adria bierzo 2008 - bodegas adri - weinart rotwein land spanien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid      neu    390 eur lieferbar in 1-2 tagen   842297e12 x1217x andere x1235x deutschland"
72;260;en;artikel_010;"  egelsbach    mencia vm adria bierzo 2008 - bodegas adri der mencia vm adria bierzo - bodegas adri zeigt sich von seiner besten seite der koerper die struktur und das aromenspiel harmonieren wunderbar miteinander und beschert unvergessliche momentemencia vm adria bierzo 2008 - bodegas adri - weinart rotwein land spanien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid      neu    390 eur lieferbar in 1-2 tagen   842297e12 x1217x andere x1235x germany"
73;260;de;artikel_010;"  egelsbach    riesling nierstein kabinett 2012 - weingut schaetzel ein riesling kabinett der nach kompott und apfelblueten duftet ein mineralisch weicher und fruchtiger suesswein mit honig-note und in einen langen abgang muendendriesling nierstein kabinett 2012 - weingut schaetzel - land deutschland allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 30 gesamtsaeure ca  in gl 8 qualitaetsklassifikation  praedikate kabinett praedikatswein ba      neu    390 eur lieferbar in 3 tagen   426012e12 x1217x andere x1235x deutschland"
73;260;en;artikel_010;"  egelsbach    riesling nierstein kabinett 2012 - weingut schaetzel ein riesling kabinett der nach kompott und apfelblueten duftet ein mineralisch weicher und fruchtiger suesswein mit honig-note und in einen langen abgang muendendriesling nierstein kabinett 2012 - weingut schaetzel - land deutschland allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 30 gesamtsaeure ca  in gl 8 qualitaetsklassifikation  praedikate kabinett praedikatswein ba      neu    390 eur lieferbar in 3 tagen   426012e12 x1217x andere x1235x germany"
74;260;de;artikel_010;"  egelsbach    koonunga hill chardonnay 2016 - penfolds das fruchtige bukett des koonunga hill chardonnay von penfolds laesst aromen von steinobst und saftig frischen nektarinen mit melone und pfirsich verschmelzenkoonunga hill chardonnay 2016 - penfolds - land australien allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 270 gesamtsaeure ca  in gl 650      neu    390 eur lieferbar in 1 tagen   93103e12 x1217x andere x1235x deutschland"
74;260;en;artikel_010;"  egelsbach    koonunga hill chardonnay 2016 - penfolds das fruchtige bukett des koonunga hill chardonnay von penfolds laesst aromen von steinobst und saftig frischen nektarinen mit melone und pfirsich verschmelzenkoonunga hill chardonnay 2016 - penfolds - land australien allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 270 gesamtsaeure ca  in gl 650      neu    390 eur lieferbar in 1 tagen   93103e12 x1217x andere x1235x germany"
75;260;de;artikel_010;"  egelsbach    marsecco gold glera del veneto vino frizzante igt - castle of dracula marsecco gold glera del veneto vino frizzante igt 2011 castle of dracula online kaufen bestellen sie auf rechnung im weinversand preiswert marsecco gold glera del veneto vino frizzante igt 2011 castle of draculamarsecco gold glera del veneto vino frizzante igt - castle of dracula - land italien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 1200 gesamtsaeure ca  in gl 540      neu    390 eur lieferbar in 3 tagen   800303e12 x1217x andere x1235x deutschland"
75;260;en;artikel_010;"  egelsbach    marsecco gold glera del veneto vino frizzante igt - castle of dracula marsecco gold glera del veneto vino frizzante igt 2011 castle of dracula online kaufen bestellen sie auf rechnung im weinversand preiswert marsecco gold glera del veneto vino frizzante igt 2011 castle of draculamarsecco gold glera del veneto vino frizzante igt - castle of dracula - land italien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 1200 gesamtsaeure ca  in gl 540      neu    390 eur lieferbar in 3 tagen   800303e12 x1217x andere x1235x germany"
76;260;de;artikel_010;"  egelsbach    marsecco red delle venezie igt vino frizzante semisecco - castle of dracula dieser marsecco betoert durch ein intensives bouquet von himbeeren und maerzveilchen ein prickelnder genussmarsecco red delle venezie igt vino frizzante semisecco - castle of dracula - land italien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 3300 gesamtsaeure ca  in gl 540      neu    390 eur lieferbar in 1 tagen   800303e12 x1217x andere x1235x deutschland"
76;260;en;artikel_010;"  egelsbach    marsecco red delle venezie igt vino frizzante semisecco - castle of dracula dieser marsecco betoert durch ein intensives bouquet von himbeeren und maerzveilchen ein prickelnder genussmarsecco red delle venezie igt vino frizzante semisecco - castle of dracula - land italien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 3300 gesamtsaeure ca  in gl 540      neu    390 eur lieferbar in 1 tagen   800303e12 x1217x andere x1235x germany"
77;260;de;artikel_010;"  egelsbach    silvaner nierstein 2013 qualitaetswein trocken - weingut schaetzel ein herrlicher silvaner aus rheinhessen der nach holunderblueten und kraeutern duftet und im mund birnenblueten und akazienhonig offenbart kraeftig strukturiert tief und leicht salzigsilvaner nierstein 2013 qualitaetswein trocken - weingut schaetzel - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite restzucker ca  in gl 17 gesamtsaeure ca  in gl 59 qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   426012e12 x1217x andere x1235x deutschland"
